peak_id,rt,mz,intensity,homologue_id,within_series_id
831,0.6802,174.98492,39640,0,
7108,2.1954,174.98492,46900,0,
7376,2.238,174.98492,62640,0,
7724,2.3814,174.98492,55320,0,
645,0.5908,174.98493,36370,0,
1040,0.7922,174.98493,25290,0,
1207,0.8701,174.98493,52230,0,
1422,0.9413,174.98493,41950,0,
2307,1.1825,174.98493,38210,0,
5004,1.5911,174.98493,72000,0,
8310,2.5579,174.98493,42950,0,
2875,1.2926,174.98494,29320,0,
4231,1.4717,174.98494,69130,0,
5891,1.7806,174.98494,31180,0,
6485,1.9659,174.98494,26130,0,
8003,2.4697,174.98494,40400,0,
6689,2.0325,174.99138,30720,0,
4777,1.5624,174.99139,30180,0,
5155,1.6211,174.99139,46420,0,
6168,1.8753,175.00166,90820,0,
6741,2.0553,175.02267,77160,0,
11813,3.9507,175.03415,29800,0,
12181,4.2302,175.03416,37820,0,
4949,1.5946,175.04199,9833,0,
8715,2.6992,175.04461,23430,0,
3333,1.3752,175.06009,60750,0,
3053,1.294,175.07133,1095000,0,
4721,1.5518,175.07941,61640,0,
6443,1.9578,175.07945,18240,0,
11199,3.5927,175.08661,10840,0,
10917,3.4577,175.0947,22540,0,
7114,2.1543,175.10771,697500,0,
4565,1.4263,175.10773,182000,0,
21354,10.3264,175.11173,6194,0,
2171,1.1826,175.11892,6e+06,0,
11016,3.5066,175.12299,51650,0,
8886,2.7397,175.12707,20140,0,
11586,3.8131,175.14099,76040,0,
2580,1.2338,175.14406,65190,0,
5343,1.6533,175.14407,273800,0,
5772,1.773,175.14411,76170,0,
20498,10.1452,175.14804,130900,0,
17916,9.4179,175.14805,10420,0,
22490,10.4235,175.1481,13330,0,
23607,10.5575,175.1481,7560,0,
32840,13.8664,175.14811,4205,0,
21297,10.2894,175.14812,9313,0,
13986,6.4176,175.18861,9203,0,
18732,9.8233,175.95424,7091,0,
19829,9.9951,175.95426,5386,0,
11494,3.7149,176.0134,3471,0,
1046,0.7863,176.01341,4811,0,
1456,0.9532,176.01341,4285,0,
11279,3.6224,176.01341,7913,0,
688,0.6367,176.01342,5479,0,
8609,2.7033,176.01342,10510,0,
9038,2.7699,176.01343,7636,0,
10669,3.3445,176.01343,4653,0,
10892,3.421,176.01344,3098,0,
10101,3.1576,176.01345,4611,0,
10515,3.271,176.01345,8833,0,
9336,2.9309,176.01346,5434,0,
9804,2.9783,176.01347,8808,0,
6398,1.945,176.05175,35190,0,
7204,2.1812,176.06579,53840,0,
7568,2.3049,176.06579,74770,0,
2789,1.2614,176.06667,16080,0,
13665,6.0506,176.0706,29480,0,
10437,3.2542,176.07062,64320,0,
3045,1.2937,176.0747,62740,0,
29542,12.4748,176.08178,4460,0,
28449,11.9635,176.08179,4244,0,
28574,12.0484,176.08179,4610,0,
30176,12.7948,176.08179,5778,0,
31528,13.3867,176.08179,4376,0,
27343,11.5776,176.0818,3476,0,
28802,12.1316,176.0818,6388,0,
29337,12.3755,176.0818,7265,0,
29833,12.6224,176.0818,5006,0,
30478,12.9241,176.0818,5714,0,
30732,13.0377,176.0818,10780,0,
30967,13.1677,176.0818,6263,0,
31225,13.2628,176.0818,4955,0,
31847,13.5382,176.0818,6553,0,
32132,13.6189,176.0818,7180,0,
32465,13.7392,176.0818,4502,0,
32851,13.8685,176.0818,8264,0,
33939,14.2543,176.0818,5960,0,
34739,14.522,176.0818,7685,0,
35051,14.5652,176.0818,8822,0,
27599,11.6345,176.08181,5018,0,
33205,14.0201,176.08181,8242,0,
33487,14.1004,176.08181,7845,0,
34244,14.3508,176.08181,8431,0,
26864,11.412,176.08183,2891,0,
15848,8.1889,176.08314,5703,0,
7573,2.3116,176.09171,62520,0,
111,0.3677,176.09172,15070,0,
1156,0.839,176.09172,10440,0,
4764,1.5686,176.09172,99720,0,
5341,1.6497,176.09172,157600,0,
7713,2.3558,176.09172,59690,0,
326,0.4223,176.09173,14730,0,
830,0.6911,176.09173,15260,0,
8245,2.5385,176.09173,7713,0,
10611,3.3265,176.09173,4788,0,
1432,0.9626,176.09174,7701,0,
3383,1.3368,176.09175,1024000,0,
2778,1.2602,176.09714,104100,0,
2783,1.2614,176.09824,111100,0,
2762,1.2605,176.1029,16860000,0,
4018,1.4332,176.10304,199000,0,
1994,1.1395,176.10453,10890,0,
14135,6.5394,176.10459,16190,0,
11875,3.985,176.10698,57680,0,
2777,1.2612,176.10771,121200,0,
2805,1.2629,176.1102,45570,0,
7113,2.1544,176.11107,43450,0,
2168,1.2178,176.11575,77470,0,
2177,1.1846,176.12228,381800,0,
5129,1.6216,176.12811,44440,0,
3770,1.4264,176.12812,35970,0,
4448,1.4903,176.12812,57910,0,
6048,1.8429,176.12812,1579000,0,
8603,2.6625,176.12814,14280,0,
6083,1.8517,176.13924,27440,0,
3241,1.3144,176.54936,129200,0,
10150,3.1167,176.97189,4528,0,
8829,2.6709,176.97194,5022,0,
9672,2.9359,176.97195,4162,0,
9768,2.9759,176.97195,3932,0,
6678,1.9977,176.97196,11690,0,
1050,0.7937,176.97197,15880,0,
1283,0.8868,176.97197,12860,0,
1467,0.954,176.97197,13390,0,
135,0.3752,176.97198,15170,0,
390,0.4763,176.97198,16280,0,
836,0.6877,176.97198,14940,0,
498,0.5311,176.97199,18960,0,
8552,2.6104,176.97199,5477,0,
6135,1.8953,176.972,16040,0,
5588,1.7459,176.97201,11820,0,
7337,2.2437,176.97204,9305,0,
3272,1.2681,176.97213,11060,0,
3776,1.3879,176.97218,9757,0,
2323,1.1752,176.98056,186100,0,
7400,2.2434,176.98056,440600,0,
745,0.632,176.98057,207700,0,
4940,1.5912,176.98057,718400,0,
5757,1.7312,176.98057,165900,0,
7757,2.3893,176.98057,607800,0,
3592,1.3924,176.98058,654300,0,
4326,1.4967,176.98058,670300,0,
8138,2.5009,176.98058,280600,0,
4033,1.4334,176.99744,14820,0,
3163,1.3096,177.00702,552900,0,
4403,1.4705,177.00704,45910,0,
5127,1.5479,177.00704,35830,0,
8123,2.5099,177.00705,10110,0,
5975,1.7906,177.00707,5587,0,
9230,2.863,177.01355,7743,0,
6975,2.1041,177.03931,52380,0,
3938,1.4217,177.05061,113000,0,
17263,9.0798,177.05458,26700,0,
13126,5.3826,177.05463,14430,0,
1983,1.137,177.06105,33880,0,
2240,1.241,177.08694,35580,0,
3381,1.3289,177.09507,50920,0,
2772,1.2608,177.1,178600,0,
8391,2.6069,177.10225,193500,0,
9124,2.7987,177.10228,22510,0,
2763,1.2605,177.10627,1124000,0,
2779,1.2605,177.10879,30410,0,
5655,1.7391,177.11279,23080,0,
20405,10.143,177.12731,46670,0,
15820,8.1891,177.12736,5876,0,
22121,10.3763,177.12736,19540,0,
19650,10.0333,177.12737,9211,0,
21312,10.2836,177.12738,8268,0,
6049,1.8429,177.13147,130400,0,
32065,13.601,177.16372,13380,0,
16286,8.4971,177.16373,6365,0,
23458,10.5503,177.16375,58250,0,
8059,2.4861,177.956,47950,0,
4356,1.4809,177.95607,201400,0,
4924,1.592,177.95611,227900,0,
7604,2.3437,177.95633,25120,0,
8429,2.6122,177.9564,52730,0,
8659,2.6629,177.95673,54730,0,
5707,1.7457,177.95717,22470,0,
3562,1.3074,177.95718,78410,0,
2419,1.2231,177.95736,101700,0,
9495,2.9146,177.95769,32990,0,
5956,1.8392,177.95776,40910,0,
6411,1.9404,177.95783,37750,0,
983,0.7548,177.95787,32900,0,
137,0.3634,177.95789,30020,0,
280,0.4291,177.9579,44530,0,
457,0.505,177.9579,48990,0,
669,0.6163,177.9579,30710,0,
848,0.6979,177.9579,74410,0,
1162,0.8373,177.9579,33050,0,
1416,0.9403,177.9579,37140,0,
5013,1.5651,177.98013,3700,0,
2722,1.2422,177.98014,4889,0,
16353,8.5412,177.9961,2521,0,
3205,1.306,178.01039,9530,0,
30290,12.8531,178.03544,4184,0,
30612,13.0017,178.03544,2604,0,
33681,14.1648,178.03544,2347,0,
35129,14.5828,178.03544,2207,0,
28800,12.1419,178.03545,3554,0,
28947,12.208,178.03545,4907,0,
29063,12.2641,178.03545,4287,0,
29313,12.3588,178.03545,3178,0,
31064,13.186,178.03545,2210,0,
31925,13.5636,178.03545,2121,0,
27704,11.663,178.03546,4174,0,
28053,11.7975,178.03546,4839,0,
29566,12.5048,178.03546,5236,0,
29898,12.6768,178.03546,3181,0,
32565,13.7924,178.03546,4081,0,
26117,11.1998,178.03547,3236,0,
26787,11.3715,178.03547,3782,0,
28570,12.0232,178.03547,5280,0,
31407,13.3437,178.03547,2161,0,
2681,1.2479,178.07093,335600,0,
3589,1.3198,178.07097,115300,0,
3974,1.3649,178.07099,40440,0,
9658,2.9571,178.07236,48490,0,
7407,2.2534,178.08625,7714,0,
12208,4.2499,178.08625,33510,0,
8652,2.6716,178.08628,18690,0,
9275,2.8366,178.08628,13620,0,
9667,2.9599,178.08628,39400,0,
7849,2.419,178.08963,21350,0,
34328,14.3747,178.09742,4619,0,
32560,13.803,178.09744,5263,0,
33049,13.9365,178.09744,2768,0,
29288,12.3782,178.09745,2352,0,
30302,12.8612,178.09745,2836,0,
33956,14.2802,178.09745,2629,0,
28547,12.0307,178.09746,2480,0,
29653,12.5277,178.09746,2070,0,
30814,13.0944,178.09746,1962,0,
8442,2.6025,178.10562,8311,0,
2758,1.2071,178.10731,296900,0,
3658,1.2998,178.10735,79780,0,
2787,1.2604,178.10958,23430,0,
9813,3.0712,178.12264,30520,0,
10085,3.1204,178.12265,65750,0,
10685,3.3509,178.12265,185300,0,
10343,3.1795,178.12266,26640,0,
35662,14.7772,178.9907,158900,0,
4047,1.4331,178.99302,48080,0,
35404,14.6978,179.03525,111900,0,
332,0.463,179.03527,22170,0,
435,0.5409,179.03529,8025,0,
747,0.6543,179.03529,21700,0,
1128,0.8195,179.0353,15250,0,
1367,0.9242,179.0353,7353,0,
5032,1.6103,179.04512,21020,0,
2770,1.2556,179.05488,14460,0,
8751,2.6946,179.0608,17520,0,
29637,12.527,179.0637,33880,0,
29726,12.5923,179.0637,32390,0,
30144,12.7668,179.0637,31300,0,
30426,12.8991,179.0637,29150,0,
30852,13.0992,179.0637,29860,0,
31354,13.3195,179.0637,33380,0,
32444,13.7379,179.0637,26470,0,
32715,13.8379,179.0637,27640,0,
33121,13.9778,179.0637,33230,0,
33633,14.1396,179.0637,24120,0,
34079,14.2908,179.0637,29000,0,
34417,14.4091,179.0637,27800,0,
34750,14.515,179.0637,24480,0,
28407,11.9676,179.06371,31170,0,
29208,12.3101,179.06371,27350,0,
31020,13.1691,179.06371,31090,0,
31715,13.4606,179.06371,31250,0,
31974,13.565,179.06371,26920,0,
32160,13.6311,179.06371,29400,0,
34901,14.5587,179.06371,30090,0,
25384,10.9945,179.06372,17550,0,
25827,11.1051,179.06372,19250,0,
26654,11.3353,179.06372,31940,0,
27830,11.705,179.06372,29010,0,
27942,11.763,179.06372,29540,0,
28155,11.8477,179.06372,29170,0,
24481,10.7455,179.06373,22810,0,
26295,11.2417,179.06373,24780,0,
7711,2.3754,179.08151,18870,0,
9137,2.8145,179.09274,4248,0,
10123,3.1454,179.09275,9022,0,
9409,2.8964,179.09277,5400,0,
10502,3.2791,179.09277,6472,0,
10694,3.3813,179.09277,6090,0,
17493,9.2097,179.10662,14900,0,
12964,5.1112,179.10667,51040,0,
3807,1.3951,179.11027,8948,0,
9071,2.8301,179.11792,7086,0,
10684,3.3478,179.126,11820,0,
15819,8.194,179.14301,5049,0,
23037,10.4869,179.14301,15900,0,
23639,10.5932,179.14301,12800,0,
22434,10.3769,179.14302,164700,0,
1193,0.8614,179.14304,3292,0,
351,0.4544,179.14305,3952,0,
591,0.5624,179.14305,3787,0,
5190,1.6645,179.14306,4041,0,
8246,2.5377,179.14306,6446,0,
969,0.7659,179.14307,3123,0,
9708,2.9953,179.14309,5100,0,
32057,13.6064,179.17936,4775,0,
6521,1.9817,179.58409,34040,0,
6853,2.0838,179.58409,189200,0,
11004,3.4902,179.99038,10290,0,
9267,2.8363,179.99039,41870,0,
9579,2.9409,179.99039,26580,0,
9870,3.0363,179.99039,21520,0,
9980,3.0796,179.99039,12540,0,
10284,3.2035,179.9904,22490,0,
388,0.468,179.99041,33180,0,
8770,2.7373,179.99041,32360,0,
511,0.5446,179.99042,22200,0,
1225,0.8839,179.99042,26970,0,
18,0.3909,179.99043,31970,0,
673,0.6144,179.99043,40320,0,
922,0.7275,179.99043,61320,0,
1124,0.8222,179.99043,33970,0,
6450,1.9428,179.99048,16420,0,
1545,1.0198,179.99049,38020,0,
35835,14.8848,179.9906,8625,0,
35741,14.7532,180.02182,26340,0,
35352,14.6775,180.02185,56130,0,
10344,3.2035,180.03047,4143,0,
10738,3.385,180.03051,4333,0,
12692,4.7233,180.03051,5513,0,
12128,4.1925,180.03052,5578,0,
12330,4.3162,180.03052,4892,0,
10558,3.2796,180.06315,18370,0,
3082,1.2963,180.06549,22970,0,
11930,4.0201,180.06551,16140,0,
6304,1.9189,180.06552,11610,0,
8241,2.5573,180.06552,23070,0,
29671,12.5396,180.0767,7634,0,
33178,14.0015,180.0767,6112,0,
34626,14.4575,180.0767,10140,0,
29068,12.2654,180.07671,6218,0,
29862,12.6763,180.07671,10560,0,
30667,13.0297,180.07671,11440,0,
31056,13.1878,180.07671,7092,0,
31861,13.5314,180.07671,6134,0,
32278,13.675,180.07671,9028,0,
32651,13.8279,180.07671,6345,0,
34222,14.3532,180.07671,6672,0,
35078,14.5943,180.07671,9725,0,
28598,12.0421,180.07672,8573,0,
29403,12.4126,180.07672,7118,0,
27631,11.6448,180.07673,5761,0,
33600,14.123,180.07673,7368,0,
11731,3.8755,180.08371,18590,0,
6854,2.088,180.08577,15770,0,
3295,1.2355,180.08659,303000,0,
4739,1.5548,180.08661,50850,0,
3860,1.4005,180.08665,12220,0,
5929,1.8119,180.08808,37010,0,
5293,1.6274,180.09982,34730,0,
17419,9.1679,180.10186,146700,0,
17673,9.2965,180.10186,130000,0,
14455,6.8092,180.10187,174300,0,
22151,10.3767,180.10187,128600,0,
14092,6.514,180.10188,123400,0,
14227,6.657,180.10188,142100,0,
13620,5.9999,180.10189,92460,0,
14964,7.384,180.10189,523900,0,
6765,2.0578,180.1019,82420,0,
12416,4.4207,180.1019,160100,0,
14850,7.2358,180.1019,582200,0,
12213,4.2728,180.10191,56170,0,
12836,4.9469,180.10191,54840,0,
8712,2.6841,180.10192,318600,0,
9040,2.7406,180.10192,228800,0,
10204,3.1658,180.10192,67860,0,
9438,2.8877,180.10193,121400,0,
33598,14.144,180.11307,2369,0,
35301,14.6615,180.11311,6972,0,
9242,2.8299,180.13832,86730,0,
22101,10.3703,180.14637,13950,0,
13426,5.8181,180.15942,74490,0,
15730,8.107,180.17463,7604,0,
4692,1.4896,180.94761,23850,0,
2857,1.2552,180.97462,11710,0,
25426,11.0092,180.98977,28750,0,
26136,11.1799,180.98977,19530,0,
149,0.3781,180.98979,26130,0,
366,0.4755,180.98979,39260,0,
520,0.5171,180.98979,45380,0,
1086,0.7945,180.98979,44280,0,
1257,0.8901,180.98979,31220,0,
757,0.6488,180.9898,30390,0,
35683,14.7235,180.98981,425300,0,
35348,14.6824,180.98982,516900,0,
9136,2.7696,180.98983,51530,0,
6683,2.0311,181.00876,21740,0,
5222,1.643,181.0094,47160,0,
6127,1.8746,181.00968,7440,0,
35439,14.6685,181.01448,106000,0,
6749,2.0582,181.01943,15550,0,
13501,5.905,181.02359,42540,0,
3348,1.318,181.02575,14960,0,
585,0.5638,181.02576,19450,0,
6321,1.9397,181.02576,9902,0,
92,0.3654,181.02577,10490,0,
347,0.4499,181.02577,13930,0,
777,0.6462,181.02577,18010,0,
1387,0.9178,181.02577,17350,0,
6671,1.9804,181.02577,11810,0,
947,0.7174,181.02579,14740,0,
1136,0.8219,181.02579,23430,0,
15665,8.0704,181.02838,138900,0,
16146,8.4327,181.02838,138500,0,
16256,8.4832,181.02838,144500,0,
16718,8.7753,181.02838,145700,0,
17535,9.194,181.02838,95600,0,
17660,9.256,181.02838,98480,0,
16428,8.5838,181.02839,147800,0,
17050,8.9437,181.02839,129600,0,
17228,9.0621,181.02839,132500,0,
17364,9.1473,181.02839,126700,0,
17829,9.3508,181.02839,89900,0,
35444,14.728,181.02843,62810,0,
12239,4.2816,181.02844,381400,0,
12391,4.3596,181.02844,319500,0,
35406,14.697,181.03344,49820,0,
12051,4.1085,181.03347,3378,0,
11539,3.7499,181.03348,4504,0,
12272,4.2919,181.03348,4609,0,
11886,3.9857,181.03349,4778,0,
12633,4.6626,181.0335,3967,0,
12701,4.7662,181.03353,3720,0,
5019,1.6094,181.04953,11830,0,
11973,4.0693,181.04953,22200,0,
9352,2.8542,181.05873,14540,0,
5482,1.6831,181.07199,502000,0,
9619,2.9414,181.072,34850,0,
11475,3.7378,181.07201,243900,0,
10889,3.4426,181.07202,51380,0,
8530,2.6419,181.07338,39970,0,
6930,2.0968,181.07342,11360,0,
11330,3.6657,181.09704,8461,0,
5265,1.6468,181.09714,23530,0,
5738,1.7754,181.09716,31860,0,
9551,2.9872,181.09717,35390,0,
7899,2.4271,181.09718,10380,0,
9420,2.9458,181.09718,28240,0,
17421,9.1704,181.10522,18270,0,
17682,9.2989,181.10522,15620,0,
22171,10.3833,181.10522,12200,0,
14851,7.2358,181.10525,60440,0,
14968,7.3845,181.10525,55860,0,
8109,2.5119,181.10527,48970,0,
8638,2.6722,181.10527,13680,0,
9486,2.889,181.10531,10550,0,
3783,1.3969,181.1077,20150,0,
4520,1.5084,181.1077,100400,0,
7462,2.2674,181.10838,12470,0,
20475,10.1461,181.12222,78330,0,
15872,8.1978,181.12228,10470,0,
17925,9.3932,181.12228,7172,0,
23236,10.5393,181.12228,11560,0,
12861,4.9659,181.12231,18900,0,
14073,6.4794,181.12231,14920,0,
21368,10.2929,181.12231,5009,0,
8025,2.4852,181.13117,48290,0,
9567,2.9339,181.13355,19010,0,
12202,4.2528,181.13355,13020,0,
15733,8.1023,181.15865,4511,0,
22827,10.5138,181.15867,40900,0,
23447,10.5557,181.15867,72230,0,
325,0.4378,181.15868,30630,0,
839,0.6962,181.15868,37740,0,
7198,2.1761,181.15868,15740,0,
21131,10.2534,181.15868,6290,0,
95,0.3594,181.15869,29640,0,
522,0.5377,181.15869,36610,0,
724,0.629,181.15869,25490,0,
1010,0.7694,181.15869,50970,0,
1214,0.8889,181.15869,48330,0,
1493,0.9766,181.15869,27280,0,
4687,1.5625,181.15869,32090,0,
7896,2.4386,181.1587,22310,0,
8140,2.5337,181.1587,30790,0,
8449,2.594,181.1587,18380,0,
5780,1.8086,181.15871,23900,0,
6307,1.9103,181.15871,19310,0,
6574,1.9948,181.15871,32170,0,
4683,1.4805,181.95082,4637,0,
5117,1.5952,181.95082,4390,0,
35561,14.759,181.97777,8892,0,
7300,2.2138,181.98599,20390,0,
81,0.3574,181.986,58550,0,
295,0.4379,181.986,97230,0,
568,0.5518,181.986,118500,0,
774,0.6619,181.986,64430,0,
957,0.7539,181.986,126000,0,
1273,0.9193,181.986,139400,0,
1449,0.9613,181.986,150300,0,
5912,1.8296,181.986,32540,0,
7794,2.3746,181.986,19150,0,
11164,3.5882,181.986,43810,0,
2330,1.2042,181.98601,28660,0,
6530,1.9426,181.98601,63500,0,
8101,2.5015,181.98601,11590,0,
8739,2.7332,181.98602,47040,0,
9464,2.9174,181.98602,29700,0,
9737,2.9787,181.98602,41560,0,
10372,3.2131,181.98602,23720,0,
10683,3.3445,181.98602,43080,0,
16055,8.329,181.9882,22430,0,
17761,9.3229,181.9882,25800,0,
15705,8.0889,181.98821,23020,0,
17238,9.0652,181.98821,30070,0,
23378,10.5767,181.98822,33700,0,
20164,10.0606,181.98823,15670,0,
19378,9.9739,181.98824,15710,0,
1557,1.0265,181.98826,10840,0,
35848,14.826,181.98826,48880,0,
35242,14.6563,181.98828,175100,0,
35470,14.6892,181.99322,11380,0,
21461,10.2824,181.99367,11220,0,
20527,10.2024,181.99368,5296,0,
22172,10.3656,181.99371,9695,0,
32145,13.6362,182.00923,30950,0,
35315,14.6559,182.02231,61650,0,
12152,4.1746,182.03183,5047,0,
7135,2.1618,182.04476,44550,0,
15316,7.7863,182.04946,9380,0,
10038,3.0986,182.05243,80560,0,
7587,2.3141,182.06723,64040,0,
9358,2.868,182.06728,316500,0,
6950,2.0941,182.06812,20810,0,
6917,2.0929,182.07162,32660,0,
6881,2.0944,182.07353,100600,0,
6864,2.091,182.07527,187500,0,
5524,1.6835,182.07536,14550,0,
6883,2.092,182.07616,234800,0,
9078,2.7837,182.07879,73290,0,
10364,3.2256,182.0788,62590,0,
9840,3.0395,182.08106,25830,0,
13060,5.2998,182.08116,180200,0,
13384,5.7722,182.08116,199600,0,
6219,1.8903,182.08117,578600,0,
4113,1.4412,182.08118,60010,0,
4491,1.5037,182.08118,53980,0,
9559,2.834,182.08119,95180,0,
12135,4.1845,182.08119,28040,0,
8386,2.6418,182.0812,31810,0,
6918,2.0949,182.08623,228700,0,
6927,2.0967,182.08836,72200,0,
6896,2.0929,182.09173,29870,0,
9834,3.0405,182.09235,27550,0,
34259,14.3633,182.09235,3110,0,
29537,12.4961,182.09236,3082,0,
34746,14.4922,182.09236,4222,0,
29995,12.7218,182.09237,3093,0,
30374,12.8828,182.09237,2516,0,
30716,13.0451,182.09237,2652,0,
31134,13.2187,182.09237,3343,0,
31514,13.3902,182.09237,3291,0,
31717,13.4593,182.09237,3903,0,
33385,14.074,182.09237,4267,0,
33613,14.1422,182.09237,3938,0,
32564,13.7609,182.09238,4033,0,
32945,13.9137,182.09238,4169,0,
2195,1.1872,182.09239,31570,0,
27864,11.7178,182.09239,1864,0,
6264,1.9057,182.0924,16520,0,
35148,14.6498,182.0924,5880,0,
3855,1.4107,182.10231,45400,0,
6158,1.8745,182.10363,156800,0,
15098,7.5914,182.11753,61720,0,
5957,1.816,182.11756,77050,0,
9150,2.7892,182.11757,69740,0,
9469,2.876,182.11758,22960,0,
9243,2.8305,182.12881,25400,0,
31047,13.1914,182.19028,26590,0,
31677,13.4453,182.19028,39580,0,
33696,14.189,182.19028,49910,0,
34223,14.3596,182.19028,37790,0,
31322,13.309,182.19029,28270,0,
32449,13.7517,182.19029,30890,0,
32712,13.8352,182.19029,37640,0,
33059,13.9528,182.19029,75570,0,
33999,14.2808,182.19029,31280,0,
34720,14.5059,182.19029,34640,0,
30494,12.9385,182.1903,11550,0,
31944,13.6087,182.1903,29450,0,
33283,14.0332,182.1903,62630,0,
35535,14.7327,182.1903,83330,0,
28796,12.1506,182.19031,5116,0,
35093,14.6557,182.19031,88810,0,
13198,5.4945,182.19033,27450,0,
4364,1.4938,182.90235,8538,0,
4735,1.5795,182.90237,11150,0,
3533,1.3805,182.90238,6000,0,
2624,1.262,182.93659,71110,0,
3639,1.3651,182.9366,9289,0,
4831,1.5238,182.9366,23270,0,
35686,14.7827,182.96176,55500,0,
106,0.3592,182.9618,15310,0,
234,0.402,182.96181,9500,0,
359,0.4477,182.96181,11100,0,
1267,0.9031,182.96181,8430,0,
644,0.6048,182.96182,17930,0,
833,0.6782,182.96182,14760,0,
982,0.7409,182.96182,12780,0,
1091,0.819,182.96182,17020,0,
6498,1.9649,182.96182,8920,0,
7043,2.1221,182.96183,5519,0,
4064,1.4346,182.96184,3589,0,
8348,2.5566,182.96184,4661,0,
8612,2.6077,182.96185,4905,0,
5819,1.7838,182.96187,5343,0,
1489,1.0226,182.96209,455200,0,
1779,1.0645,182.96229,680400,0,
22152,10.3627,182.97779,3109,0,
35844,14.8094,182.98004,17240,0,
35703,14.6918,182.98016,55710,0,
4854,1.5661,182.98068,28640,0,
4315,1.4764,182.98072,49730,0,
7649,2.3748,182.98073,3982,0,
7253,2.238,182.98076,4174,0,
2280,1.1992,182.98078,8432,0,
3557,1.3756,182.9808,24050,0,
1554,1.0368,182.98082,8821,0,
25359,11.0075,182.98511,296400,0,
1919,1.102,182.98513,758800,0,
35342,14.6813,182.98513,8630000,0,
8897,2.7273,182.98516,1012000,0,
35592,14.7242,182.99036,40860,0,
35311,14.6842,182.99038,63470,0,
35199,14.65,183.0098,41200,0,
10323,3.1793,183.02391,4808,0,
12167,4.2106,183.02399,3241,0,
12331,4.3947,183.024,4135,0,
6149,1.8737,183.05124,40690,0,
9105,2.7923,183.05129,96890,0,
9435,2.8768,183.05129,267800,0,
