Source,Target,clique
22515,22710,True
9494,9500,True
2426,2454,True
13146,13148,True
12566,12573,True
2568,2574,True
12569,12578,True
14009,14011,True
26405,26415,True
13035,13051,True
19268,19269,True
24536,24539,True
14239,14244,True
15099,15102,True
13812,13911,True
25907,25909,True
20871,21339,True
18983,18992,True
4047,4056,True
12082,12086,True
11354,11384,True
2065,2074,True
2405,2408,True
32030,32080,True
11602,11634,True
12075,12083,True
13515,13516,True
9907,9911,True
18580,18723,True
13839,13842,True
25246,25466,True
29635,29636,True
20175,20710,True
13322,13323,True
13508,13513,True
13000,13043,True
12367,12376,True
17399,17406,True
5510,5513,True
26039,26041,True
12070,12089,True
17739,17740,True
5554,5556,True
2390,2894,True
14430,14431,True
13614,13616,True
16642,16646,True
14660,14664,True
21674,21676,True
6083,6314,True
5503,5510,True
9482,9516,True
13002,13008,True
23750,23764,True
29923,29931,True
13046,13051,True
13326,13334,True
20485,20498,True
12784,12785,True
2127,2147,True
9888,9911,True
11347,11357,True
13108,13111,True
5911,5914,True
11986,11987,True
9777,9814,True
1969,1975,True
12591,12592,True
25397,25648,True
13322,13336,True
1972,1980,True
20837,20842,True
14781,14782,True
17528,17533,True
13400,13404,True
20987,21540,True
15840,15971,True
3817,3849,True
3046,3477,True
30314,30324,True
19005,19006,True
12085,12087,True
12536,12548,True
11615,11643,True
23457,23461,True
10708,10710,True
35663,35704,True
12938,12942,True
12081,12089,True
30430,30620,True
18156,18162,True
15128,15132,True
14567,14570,True
4490,4507,True
13451,13463,True
2126,2137,True
28670,28687,True
30450,30454,True
13233,13240,True
6764,6782,True
12454,12455,True
8846,8850,True
14965,14966,True
13588,13589,True
18147,18170,True
15179,15191,True
13351,13353,True
11369,11371,True
16678,16679,True
6100,6105,True
20478,20979,True
18139,18171,True
26112,26114,True
13583,13595,True
26392,26397,True
9755,9758,True
13082,13084,True
17235,17243,True
16157,16162,True
18992,19026,True
23270,23624,True
11357,11374,True
14237,14240,True
12277,12283,True
26103,26415,True
13137,13141,True
18169,18171,True
2559,2567,True
13140,13146,True
24956,24975,True
26415,26421,True
30568,30580,True
19259,19262,True
14810,14812,True
12043,12052,True
14570,14571,True
5073,5083,True
35250,35268,True
17900,17902,True
1782,1828,True
26392,26410,True
18111,18122,True
1713,1728,True
12395,12396,True
16242,16246,True
14566,14573,True
13258,13259,True
12678,12684,True
11597,11598,True
12328,12342,True
24856,24865,True
21847,21848,True
18037,18257,True
12752,12754,True
30199,30201,True
13281,13283,True
13325,13326,True
15792,15794,True
13044,13047,True
18037,18149,True
10016,10017,True
22992,22996,True
13835,13842,True
11106,11108,True
23340,23679,True
28603,28605,True
23618,23623,True
16629,16641,True
10308,10310,True
22644,22663,True
9879,9904,True
5039,5044,True
15831,15843,True
15850,15856,True
16984,16990,True
10924,10929,True
13675,13681,True
14535,14539,True
13394,13402,True
14484,14493,True
1735,1742,True
27513,27527,True
8749,8754,True
21582,21913,True
2018,2030,True
24200,24550,True
11606,11636,True
25635,25639,True
13450,13455,True
23618,23636,True
3388,3404,True
1711,1735,True
13512,13515,True
9343,9348,True
2074,2083,True
18131,18147,True
20318,20332,True
18150,18160,True
35219,35247,True
12415,12421,True
14602,14606,True
14901,14902,True
30442,30443,True
15673,15684,True
9897,9907,True
10776,10778,True
2926,2942,True
19926,19929,True
3569,3573,True
14377,14380,True
23858,23860,True
32973,33017,True
11348,11354,True
12079,12098,True
19988,19989,True
16090,16093,True
3561,3574,True
25530,25535,True
19121,19128,True
8944,9127,True
17980,17991,True
18131,18160,True
28340,28342,True
19930,19940,True
25523,25532,True
6998,7004,True
14365,14383,True
18149,18150,True
25516,25529,True
16447,16451,True
18978,19200,True
2882,2885,True
29766,29769,True
6880,6904,True
11348,11367,True
9391,9415,True
13692,13701,True
28669,28675,True
15923,15929,True
30559,30573,True
13194,13195,True
26390,26406,True
24843,24847,True
8925,9090,True
15125,15131,True
12396,12397,True
11343,11373,True
14608,14612,True
10003,10063,True
1811,1820,True
2671,2678,True
17947,17948,True
13759,13768,True
18752,18870,True
18019,18053,True
17710,17712,True
25523,25666,True
5071,5092,True
11603,11606,True
12743,12747,True
11363,11365,True
22130,22134,True
22990,22992,True
21369,21484,True
11366,11370,True
11343,11386,True
1620,1821,True
12456,12461,True
1713,1783,True
11595,11607,True
24404,24409,True
18974,19040,True
11359,11367,True
1669,1713,True
22986,22994,True
4048,4068,True
28339,28345,True
11588,11604,True
15032,15037,True
13611,13617,True
8729,8760,True
11354,11373,True
11373,11386,True
15882,15887,True
12813,12819,True
19004,19040,True
13323,13335,True
26393,26407,True
9028,9029,True
11602,11623,True
26431,26433,True
18976,18978,True
5026,5039,True
4525,4528,True
12566,12575,True
14009,14013,True
22737,22761,True
24817,24820,True
20455,20487,True
24536,24541,True
19001,19156,True
15099,15104,True
30356,30361,True
11358,11384,True
18130,18139,True
18990,18997,True
11342,11376,True
18980,18989,True
3640,3963,True
24817,24941,True
4047,4058,True
11354,11386,True
7113,7114,True
4941,5466,True
9904,9908,True
17945,17955,True
11602,11636,True
12075,12085,True
31743,31759,True
13559,13561,True
13322,13325,True
12761,12763,True
11340,11343,True
13000,13045,True
8740,8760,True
11620,11626,True
6071,6077,True
17399,17408,True
5510,5515,True
19119,19124,True
14651,14661,True
2762,2768,True
3342,3343,True
11342,11389,True
13334,13335,True
14704,14709,True
17952,17971,True
9895,9916,True
4047,4071,True
17454,17465,True
13326,13336,True
1828,1853,True
17737,17753,True
2581,2585,True
11347,11359,True
13108,13113,True
18140,18143,True
29115,29127,True
12591,12594,True
15924,15994,True
28667,28671,True
13640,13647,True
7492,7510,True
12540,12548,True
16992,17003,True
20020,20033,True
6152,6163,True
14045,14046,True
19005,19008,True
11615,11645,True
14316,14317,True
18144,18154,True
18147,18159,True
1663,1762,True
2757,2787,True
11870,11871,True
20308,20328,True
14847,14855,True
18140,18156,True
18159,18169,True
24908,24910,True
14611,14615,True
2142,2147,True
6761,6779,True
20461,20506,True
1864,1873,True
18151,18170,True
